"Mês","Turno","Turma","Material","VarConsumo_Quimica","VarConsumo_Eletrica","VarTempoProcesso"
"08",1,1,0,3.2482472561758984,13.395777868464862,1.14125
"08",2,2,0,2.693022173464978,11.991153297860484,1.36
"08",1,1,0,3.1982740021574974,13.417729551367472,2.19375
"08",2,2,0,2.8876136542394213,10.793104405518696,1.99
"08",2,2,0,2.8482618418377723,11.796993650072348,1.32125
"08",2,2,0,2.6566692769511877,11.317310792758763,1.61625
"08",2,2,0,2.8411872331774752,11.719263838895998,1.73375
"08",2,2,0,2.6541598590421276,11.597930859032704,0.9375
"08",2,2,0,2.681236023582029,13.55488322590675,0.97125
"08",2,2,0,2.764524146610036,11.567609582766565,1.5
"08",0,3,0,2.9207724461947704,13.290008717758013,1.76625
"08",2,2,0,2.8884625424171237,13.156985582016675,0.925
"08",0,3,0,3.2820523663530325,12.649017742206302,2.0225
"08",0,3,0,3.0041109614122363,12.899843324209154,1.27125
"08",0,3,0,3.033571700003455,12.171331378442144,1.17125
"08",0,3,0,2.98735864167868,11.482036351301693,2.1525
"08",1,1,2,3.401969115970567,12.369462242353674,2.59
"08",0,3,0,3.3076506064918343,11.985338961768893,1.2875
"08",0,3,0,3.1564274581554517,12.263372517130456,1.3525
"08",1,1,2,2.680161837640303,11.674305587544337,1.11
"08",2,2,2,3.071639905588245,13.058858728491897,2.3
"08",2,2,2,3.213195381616434,12.691513852504565,1.715
"08",2,2,2,2.8831063224232567,11.949463664302883,1.42875
"08",2,2,6,2.6096842960105575,11.796353908531232,1.7125
"08",2,2,6,2.9317730356967258,11.61257107819035,1.4375
"08",2,2,6,2.5012842852533077,11.4201924719549,1.125
"08",2,2,6,3.1601241370574447,11.445049233829955,2.435
"08",0,3,1,3.0591574563511132,12.779489498826921,1.3975
"08",2,2,1,2.4799173729457147,11.198610493135556,1.24375
"08",0,3,1,3.181414774210389,12.19828181860058,1.22875
"08",0,3,1,2.5494518402505872,11.576419918006357,1.26875
"08",0,3,1,2.7752084316501495,10.962440662909806,0.975
"08",0,3,1,3.580941893330397,13.33100137973921,1.42125
"08",0,3,7,3.106298959115785,12.517121882554932,1.00625
"08",0,3,0,3.0865352036321747,12.394915274505818,1.0275
"08",0,3,7,2.9670374115267943,12.169154820674478,1.0625
"08",0,3,7,2.804461440407903,11.199527612192105,1.13875
"08",0,3,7,3.0053182155632046,12.300060741040696,1.26875
"08",2,0,5,2.349825127791229,11.949271233917294,1.185
"08",2,0,6,2.347864255765199,11.159475582685904,1.74625
"08",2,0,5,2.7480703228969667,12.304858905108587,1.9375
"08",2,0,6,3.184084573331886,14.340112063072215,1.29
"08",2,0,5,2.450596359070935,11.371441231859976,1.68125
"08",2,0,5,2.44445696400626,10.817453742060206,1.60625
"08",2,0,5,2.7926186049714246,12.855875669830008,1.94
"08",2,0,3,2.331895740964665,12.417905493515423,3.22875
"08",0,3,3,2.9991448306106787,13.179024487769015,1.9125
"08",0,3,3,2.6655062024809926,12.402019631381966,1.085
"08",0,3,3,3.5033756777078633,14.553987331606036,1.2275
"08",0,3,3,3.444439121756487,13.6808735470236,1.385
"08",1,1,6,2.9276564932478912,12.087989317590838,1.465
"08",1,1,6,2.3620442977025724,11.121968391153407,1.66875
"08",2,0,6,3.399445155783184,13.353292661494816,2.31875
"08",2,0,6,3.00523021753104,11.87157091599453,2.10625
"08",2,0,6,2.783605799398923,12.215804780249561,2.02875
"08",2,0,6,2.7759008795989786,12.175853032975224,2.10625
"08",2,0,6,3.0646586743287427,12.24203146035983,1.66625
"08",0,3,6,3.4618338443568404,13.262992450593904,1.985
"08",0,3,6,2.385697345617076,11.753438034887402,1.3775
"08",2,0,6,2.9009531939109405,13.22776229569933,1.56875
"08",0,3,6,3.1261748136153558,12.26953690088524,1.6525
"08",0,3,6,3.0374457412944924,12.312825197600986,1.1375
"08",0,3,6,2.7413998914812807,10.867830583128532,1.04625
"08",0,3,6,2.7667159216845216,10.770008040157325,1.38375
"08",0,3,6,3.063840514810761,12.046852774346876,1.025
"08",0,3,6,3.5328658875904284,12.98569511276965,1.57125
"08",0,3,6,3.263311451495259,12.205560561204788,1.29125
"08",2,0,2,2.5565358812766825,12.335123112062472,1.4625
"08",2,0,2,2.683946601612794,12.720782559822059,1.32875
"08",2,0,2,2.9950067476383264,13.28689370485036,1.33375
"08",2,0,2,2.9125974113979805,12.173684273465435,1.94375
"08",2,0,2,2.5611917347429123,12.072815671198802,1.4525
"08",2,0,2,2.8283837898446262,11.917347429120616,1.95
"08",2,0,2,3.127248085654266,13.593748131494925,2.09375
"08",0,3,2,2.6573633576487996,13.205599398021182,1.49625
"08",0,3,2,3.4248861407533,13.208454819047395,1.3225
"08",0,3,0,3.5865653562383,14.762561780576121,1.235
"08",0,3,0,2.95306708431219,12.80574876779216,1.1275
"08",0,3,0,3.1377633944624232,13.506567675613935,1.24625
"08",0,3,0,3.2042817725474553,12.683401873764367,2.61
"08",0,3,0,2.9285861507263724,12.554338579951779,1.915
"08",1,2,0,3.1808188747175303,13.663307446384277,1.22875
"08",0,3,0,3.5013708284878597,13.681336790980268,1.44625
"08",1,2,0,2.9763095480111135,13.30375614364469,1.20375
"08",1,2,0,2.914968735965731,12.293258063926162,1.15625
"08",1,2,2,2.558131036282955,11.985236537841448,0.99125
"08",2,0,2,2.767134241376974,12.412852923238821,1.78375
"08",2,0,2,2.800621826095969,11.869562831869198,1.6875
"08",2,0,2,2.534517390844698,12.795159294291773,1.05875
"08",2,0,2,3.1831521558458826,12.64820279363366,2.6475
"08",2,0,2,2.5611198120595144,12.984246165184947,1.29125
"08",2,0,2,2.9331865066255554,13.15610486017995,1.45625
"08",2,0,2,2.8590228366199093,12.137808975999427,2.485
"08",2,0,2,2.5107152179587575,11.564903956884242,1.135
"08",0,1,2,3.0904926475570917,12.756657857288067,2.7
"08",0,1,2,2.6540957872817557,11.662944851174492,1.68125
"08",0,1,2,3.0522888254572367,12.033357586612189,1.34125
"08",0,1,2,3.0652710125401597,13.195515536507898,1.835
"08",0,1,2,3.1248627769871926,13.100462791337312,2.58125
"08",0,1,2,2.9137087483905946,12.194611530320607,2.02125
"08",0,1,2,2.900568465144111,12.671668847054132,1.44625
"08",0,1,2,3.1168910608025,12.624736740213189,1.74
"08",1,2,2,3.7009286789266964,14.629769978688536,2.60625
"08",1,2,2,2.9455038286914688,12.329143895818136,1.30375
"08",1,2,2,3.097550696099769,12.531015100619998,0.925
"08",1,2,2,2.9690469325644724,12.089775843061876,1.19125
"08",1,2,2,3.112016658657697,12.564660655227973,2.44125
"08",1,2,2,3.506688351290913,14.00332444423185,1.2875
"08",1,2,2,2.798444200658223,13.290586006019042,1.6625
"08",1,2,2,2.758270651216372,12.807481195364913,2.0725
"08",2,0,2,2.7722030222945047,12.601198234935366,2.1725
"08",2,0,2,2.9746087677479536,12.972999335499566,2.46
"08",2,0,2,3.1913832651840033,12.677535360409248,2.45
"08",2,0,2,3.2799620519075696,12.400894490750153,1.9025
"08",2,0,2,3.4532191563590233,13.445022791863336,1.75625
"08",0,1,2,2.8893258624942733,12.745408978688209,1.61625
"08",2,0,2,3.037770817019055,11.510203141554195,1.73125
"08",0,1,2,3.0681027891359998,11.750626250300659,1.57
"08",0,1,2,2.8847413102674997,11.679905023037566,1.22125
"08",0,1,2,3.053967595951221,12.729145964531527,1.43125
"08",0,1,2,2.8817671626207253,12.517849739739278,1.29
"08",0,1,2,2.8252761401368844,12.666969613623046,1.355
"08",0,1,2,3.0742698380429627,12.30223742271863,1.225
"08",0,1,2,2.946949901931452,12.701001413829719,2.11875
"08",1,2,0,3.0890424883106324,12.329143895818136,1.05625
"08",1,2,0,3.7431996407227,12.601122944773309,1.71125
"08",2,3,0,3.124897225964694,13.759426456871482,1.9875
"08",1,2,7,2.3725346602822897,11.2085581580299,1.72875
"08",2,3,7,3.401794602173151,12.151295849570113,2.46125
"08",2,3,7,2.917856420626896,12.20484149170285,2.0375
"08",2,3,7,2.975296367112811,11.483522663367452,1.275
"08",2,3,7,2.536818223069244,11.034416489165773,1.64625
"08",2,3,0,3.0561225181269904,12.950982385228945,1.52625
"08",0,1,2,2.7793599424667383,13.17977028999302,1.635
"08",1,0,2,2.6511621603306903,11.462157540389606,1.25
"08",1,0,2,2.852873067241999,13.173424709689701,2.485
"08",1,0,2,2.594461679880501,12.889402572473317,1.1375
"08",2,3,2,3.094081265731751,13.468494193794022,2.19375
"08",2,3,2,2.954595924337622,12.035152148023867,2.11875
"08",2,3,2,2.7893282995123485,11.761929878133415,2.24
"08",2,3,0,2.469759853824067,11.965083605877748,1.37125
"08",2,3,0,2.381888899970081,12.563138349984454,1.8
"08",2,3,7,2.813261862219575,11.859300003503487,1.9525
"08",2,3,7,2.8857483350858746,12.615203810230717,1.43375
"08",0,1,0,2.7363254845426876,11.606410944964242,1.7475
"08",0,1,0,2.8447245375076236,12.024203867357066,1.6
"08",0,1,7,2.4593253968253967,11.528361344537815,2.1525
"08",2,3,7,2.38254468980021,13.478072617059443,1.865
"08",0,1,2,3.027342730357609,11.893108848864527,2.6025
"08",0,1,2,2.711968154528843,11.798102169607077,1.0525
"08",0,1,2,2.8970251406112357,12.254403692763953,1.2075
"08",0,1,2,2.8698312013250167,12.956847820003357,1.50875
"08",0,1,2,3.125531240088804,13.2491309241743,1.21875
"08",0,1,2,2.9099697483461324,12.284478965616366,1.86875
"07",2,3,1,2.8253845632581145,12.68490726235605,1.20875
"07",2,3,1,2.842257911499627,12.466665869437835,1.54125
"07",2,3,1,2.608522578961107,11.478534248468378,1.3125
"07",2,3,1,2.8715186013417364,12.699855302966888,1.275
"07",2,3,1,2.8084305707921944,11.87675628743569,2.59375
"07",0,1,1,3.067716861850969,13.000432839733469,3.0625
"07",0,1,1,2.914643696162882,11.616725781933761,1.3125
"07",0,1,1,3.3407263574253867,13.249571673329527,1.91875
"07",0,1,1,2.6722793528752202,12.245244085140063,1.26375
"07",0,1,3,2.432304153045163,10.934595414627893,1.84625
"07",0,1,3,2.768775434702183,11.900027895327236,1.29625
"07",0,1,3,3.7727597702534443,14.643862123714412,1.93375
"07",2,3,0,3.165745819620359,12.645269536956102,1.34
"07",0,2,0,3.076146060040764,12.704760627434725,2.25375
"07",2,3,0,2.8797994172257235,12.933044736495942,1.49375
"07",0,2,0,2.973873207174825,12.23546824375167,1.5225
"07",2,3,0,2.67858261550509,12.290409507577504,1.18375
"07",2,3,0,2.7836987731662752,11.729006402874385,1.18125
"07",2,3,0,2.3969167846468458,10.954112650251227,1.385
"07",0,2,6,2.6433094494457716,10.831505117203964,1.60625
"07",0,2,6,3.150102762392448,13.474885199141838,1.605
"07",0,2,6,2.8576456759026025,11.898058971699513,1.25375
"07",0,2,6,3.4064392119173474,12.499646663086185,3.20875
"07",0,2,6,2.7196298132540075,12.094257633643442,1.42875
"07",0,2,6,2.9369643728648125,12.163752763184336,1.9375
"07",0,2,6,2.833339787028074,11.591025568020044,1.59
"07",2,3,6,2.78383961529344,11.728251190753655,1.2525
"07",2,3,6,3.460330791616017,14.223216084975267,1.575
"07",2,3,6,3.117288089674557,12.394595143756984,1.1375
"07",2,3,6,3.011207490017899,12.78336613455791,1.26625
"07",2,3,6,2.8373536581178977,12.69592191599062,1.725
"07",2,3,6,2.8508669732583884,12.486098169467072,1.5525
"07",0,2,6,2.9886058239791766,11.707289064967128,2.12
"07",0,2,6,2.768527951305462,11.28699437487633,1.74625
"07",2,3,6,3.1862286842577636,13.00009502993443,1.87125
"07",0,2,6,3.0388807548397594,12.430740964028363,1.66
"07",0,2,6,3.2934392094582674,13.156665524865318,2.1225
"07",0,2,6,3.593886823626601,14.7009124704292,1.4375
"07",0,2,6,3.0702114077578764,13.952116838624603,1.34625
"07",1,0,6,2.864872178309478,13.449237845105998,1.85
"07",1,0,2,2.8956351185133475,11.829824180594747,1.1125
"07",1,0,2,2.931536946833869,12.01892302158712,1.125
"07",1,0,2,3.2563250629270044,12.951329399073543,1.985
"07",1,0,2,2.98823609134648,12.535426856247684,1.06625
"07",1,0,2,3.204023051793121,13.285657837631254,1.57125
"07",2,1,2,2.9566310843956196,12.601122944773309,1.31875
"07",2,1,2,2.7719350177961024,12.621033189679295,1.0725
"07",2,1,0,3.0860261857878193,12.284113562514861,1.3025
"07",2,1,0,3.0141085878360743,10.93728407572896,1.74125
"07",2,1,0,2.7943891034763166,11.892661109981704,1.6
"07",2,1,0,3.1340250587314022,11.743401354277028,2.05125
"07",2,1,0,2.9104084574723688,11.270034203013257,1.3475
"07",2,1,7,2.6511951156144455,11.725734721012332,1.07125
"07",0,2,7,3.1678058645096057,12.57062986974365,1.3275
"07",0,2,7,3.3570645486072266,13.990247626066871,2.41625
"07",0,2,7,3.0877248677248677,12.432889822595705,1.5875
"07",0,2,7,2.968264239973036,12.133468149646106,1.50375
"07",0,2,7,3.428108226530836,13.450993279336052,1.86625
"07",0,2,7,3.4726777790207706,13.753347854411928,1.18125
"07",0,2,7,2.85059793814433,13.12310491206792,1.52125
"07",1,0,6,2.7621908724923037,11.993958245025404,1.37875
"07",1,0,6,3.1489833891538956,14.035737100077014,1.46
"07",1,0,6,2.6932725651441594,11.906912770061952,1.24125
"07",1,0,6,3.0754996088471658,13.168463459631774,1.39
"07",2,1,6,3.4488110867979573,13.95932552452053,1.69375
"07",2,1,6,2.939120177629753,12.951829357888034,1.2775
"07",1,0,6,2.96371524073679,12.939419420424453,1.54125
"07",2,1,6,3.552968128832289,13.308719485368435,1.915
"07",2,1,6,3.6450394040807517,14.135936140622718,2.16625
"07",2,1,6,3.2876891615541917,13.001541944161936,2.5475
"07",2,1,6,3.239379907388766,12.568244531555322,2.5
"07",2,1,6,2.996430252344231,13.257176445032234,1.5725
"07",0,2,6,2.7117138364779874,12.503468368479465,1.79625
"07",0,2,6,3.031648882625327,12.867276969173012,2.0375
"07",2,1,6,2.745189877467447,11.173026653794256,1.80875
"07",2,1,6,2.575379979035639,11.83580743618202,1.095
"07",0,2,6,2.5528133168248726,12.624116918744384,1.2975
"07",0,2,6,2.3389425632367193,11.956719654375211,1.09
"07",0,2,6,2.6028991342862895,12.556401662738782,1.34625
"07",0,2,3,3.334642736200474,13.528946966527892,1.76
"07",1,3,3,2.8670603376485726,13.947709449439554,1.515
"07",0,2,3,2.9973672328158107,13.984149458470478,2.00375
"07",1,3,3,2.3059870550161814,11.652681983921276,1.34875
"07",1,3,3,3.6148058578530162,12.30232117030609,1.5375
"07",0,2,3,2.5329465119381087,12.925758538709603,2.02875
"07",1,3,3,2.73748451750929,12.333004364903262,1.2475
"07",1,3,3,2.9502482380307606,12.553839367222777,1.54375
"07",2,1,3,2.988011204481793,13.11171527434503,1.41875
"07",2,1,3,2.900560224089636,11.766471294400114,2.62125
"07",2,1,3,2.324133208839091,11.25665952655572,1.075
"07",2,1,3,2.8167024949514685,12.007265286415523,1.24125
"07",2,1,3,2.6672659761579047,11.627906976744185,3.31625
"07",2,1,3,2.724229691876751,11.886037837594932,2.65
"07",2,1,3,2.8696123023608404,12.014422403139292,2.125
"07",0,2,3,2.9170778906627968,11.539884458863371,1.49125
"07",0,2,3,3.148126760061312,13.2071436210031,1.63375
"07",0,2,3,2.8956617830535056,13.288921600080519,1.34375
"07",0,2,5,2.735534559246842,12.125667090975371,1.2875
"07",0,2,5,3.0697926435344374,13.478476729860434,1.525
"07",2,1,4,2.532660357518402,12.231706562751285,1.7375
"07",2,1,4,2.787059235892044,12.466753262819324,1.8525
"07",2,1,4,2.9042531217726038,11.47089199025775,2.56
"07",2,1,4,3.117910347152005,12.383274846844703,1.21375
"07",0,2,4,3.2990864004176457,13.855346367207808,1.11875
"07",0,2,4,3.3654539081668418,12.550256695738232,2.925
"07",1,3,4,3.0122682409371833,11.424494158884844,1.90625
"07",0,0,4,2.8599932591843613,12.323797061797418,1.9975
"07",0,0,4,2.8413346814964604,12.74014155712841,1.415
"07",0,0,4,2.836123711340206,12.52274105518496,1.0775
"07",0,0,4,3.0768659793814432,12.489387507580352,0.99125
"07",1,3,4,3.6917590581780777,14.236921194354986,2.2525
"07",0,0,2,2.8487758323238994,11.905918627774863,1.155
"07",0,0,2,3.0656248803094712,12.95023352326108,1.71
"07",0,0,2,2.685874183853249,12.67732712320082,1.285
"07",0,0,2,2.407701425596668,11.846680046357804,1.51875
"07",0,0,2,2.667723792098665,12.43676978821616,1.78375
"07",0,0,2,2.5656639436168507,12.166096616445714,1.6275
"07",0,0,2,2.718015683835976,12.625508281870113,1.40375
"07",0,0,2,2.8714270908902475,12.93946949699146,2.55875
"07",1,3,2,2.445422509888529,12.386572752078179,0.84125
"07",1,3,2,3.0873453853472883,13.438804002412889,2.08375
"07",1,3,2,3.024079874706343,12.604219448155144,2.04
"07",2,2,0,2.8364615538047278,13.184988765626926,2.79625
"07",2,2,0,3.484506111661711,14.283215764006297,2.285
"07",2,2,0,2.9510993649744885,13.54476379253386,1.86875
"07",2,2,0,2.8629845379359944,14.28072847261882,3.30875
"07",0,0,0,2.641173680287322,13.046649845138301,1.91
"07",0,0,0,2.7915818324197335,11.800981159887604,2.375
"07",0,0,0,2.518741147614606,12.631604616144314,0.9225
"07",0,0,0,2.5085857559124483,12.146777800365928,1.29625
"07",0,0,0,2.9496326285799968,14.156809822444497,1.17875
"07",0,0,0,2.7688825642068173,12.081006421678248,1.8875
"07",0,0,0,2.5229313495170973,11.913261780828227,1.585
"07",0,0,0,2.4304469005285916,12.033241936851628,0.8075
"07",0,0,0,2.4586298028054485,12.38295684201715,0.875
"07",1,3,0,3.3655284209042535,13.286443660876973,1.61875
"07",1,3,0,2.522338513584945,13.274006081976083,0.90625
"07",1,3,0,2.8691765578635016,12.878556467097225,1.4375
"07",1,3,0,2.887912391612257,13.418031737516232,1.56
"07",1,3,0,2.6572121937435593,12.27274593890613,1.21875
"07",2,2,0,2.6406930220607125,12.019277483044753,1.36875
"07",2,2,0,2.310649960845732,11.418075452577272,0.98125
"07",2,2,0,2.803198482076303,11.629575595230977,2.21125
"07",2,2,0,2.5999559540663837,11.26224911861866,1.88625
"07",2,2,0,2.9699827324946257,12.303874927706572,1.88375
"07",2,2,0,2.293782476258735,11.119660191616514,2.2125
"07",2,2,0,2.7254775969875977,12.098175367151732,1.07375
"07",2,2,0,2.325519052060663,12.771820304450936,1.3625
"07",2,2,0,2.3102354637193656,11.812759702631652,0.97
"07",2,2,2,2.5665439672801638,11.670321738889042,2.94125
"07",0,0,2,2.9193501779610243,13.118536345714942,2.43375
"07",0,0,2,2.4557621519584707,11.456569413985509,1.50875
"07",0,0,2,2.489526506213623,12.428170890819754,1.96
"07",0,0,2,2.8529232740669555,12.414845803770811,2.08875
"07",0,0,2,2.913540260908682,13.667275277182398,1.12125
"07",0,0,2,2.5150216242191252,11.781666054216018,1.17875
"07",0,0,2,2.680390837738267,11.846680046357804,1.2725
"07",0,0,2,2.6169668493865834,11.942051683633517,1.0875
"07",0,0,2,2.8780677605256395,13.457315532754231,2.00375
"07",1,1,2,2.729971455756422,13.255349713624744,1.35875
"07",1,1,2,3.133720971209078,13.556961001971356,1.5875
"07",1,1,1,2.854215609501436,12.080243217098898,1.72125
"07",1,1,1,3.126116092496461,11.564833578547038,3.2275
"07",1,1,1,2.786858741838533,12.262776392555157,1.32875
"07",1,1,1,3.1069458562038355,11.770087176972842,2.23125
"07",2,2,1,2.56331891718725,11.371795234191708,1.04125
"07",2,2,1,2.7247232472324723,12.366610152588013,1.625
"07",2,2,1,2.703503422104764,12.347081544551141,0.86875
"07",0,0,1,2.886738496984482,12.430790571971826,1.08375
"07",0,0,1,2.618684145610882,12.505985584846053,1.19125
"07",0,0,1,2.912894245339535,12.565064084625288,1.64
"07",0,0,1,2.53265465935787,12.094638168501543,1.2375
"07",0,0,1,2.755112827810531,12.394915274505818,2.13625
"07",0,0,1,2.8286676105081012,11.381617300058295,1.43375
"07",2,2,3,2.7664374840845425,11.386105244236731,2.40625
"07",1,1,3,3.316379183252248,13.876603272888103,2.10625
"07",2,2,3,2.438269530034236,11.869061350030208,1.8275
"07",2,2,3,2.809737228224623,12.281383141491892,2.54125
"07",2,2,3,2.971596638655462,12.533984181908057,2.8025
"07",2,2,3,3.1780161788702563,12.296513230852177,2.3375
"07",2,2,3,3.453905340990129,13.763685859435542,2.57125
"07",2,2,3,2.8086782088078266,11.186328063305684,2.55375
"07",0,0,3,2.7994081248318534,12.029388026397,1.9975
"07",0,0,3,3.0562953995157383,11.77716849451645,3.185
"07",0,0,3,2.6659537261232176,12.560532687651332,1.385
"07",0,0,3,2.909011988424969,12.459572502006175,1.81
"07",0,0,3,3.1534181582919993,12.806200763678342,1.6
"07",0,0,3,3.295918440095533,13.952581353362646,1.7725
"07",0,0,3,2.596930081300813,11.179340028694405,1.1475
"07",1,1,6,2.9871619420006517,12.311604341964873,1.8025
"07",2,2,6,3.467361789942436,13.340233454085448,3.19625
"07",2,2,6,2.560390461215933,11.778001294857564,1.6125
"07",2,2,6,2.8172926124638877,12.539146901022068,2.24375
"07",2,2,6,2.912348283347091,11.060096789334828,3.1975
"07",2,2,6,2.30853895618364,11.00994906711002,1.63375
"07",2,2,6,2.7562996715057753,13.42650019634854,1.925
"07",0,3,6,3.591600593751132,14.519004082571445,1.535
"07",0,3,6,2.9319710346195813,12.679647794044708,2.3275
"07",0,3,6,3.1764404773330774,11.638804672459251,2.7625
"07",0,3,6,3.2216114810993344,11.427026490175846,2.6525
"07",0,3,5,3.6586786290481252,14.35346892859375,2.05375
"07",0,3,5,2.5047560149600967,10.471721155994866,1.2725
"07",1,1,5,2.9532188695858306,12.869701370337832,1.24125
"07",1,1,5,3.0335273659161635,12.940530413153729,1.235
"07",1,1,5,2.527788803830766,12.589158146955976,1.17125
"07",2,2,2,2.5632039032323646,13.004795331427957,1.77875
"07",1,1,2,3.0305811044155475,13.672008606804598,1.31625
"07",1,1,2,2.62344856750185,12.207483691224665,1.445
"07",2,2,2,2.5104915880747574,12.799253808684838,1.09
"07",2,2,2,2.7652139224094943,12.82419819428719,2.34625
"07",2,2,2,2.5000034545894225,12.531015100619998,1.07375
"07",2,2,2,3.2190717834866263,13.0718954248366,3.3525
"07",2,2,2,3.1664565968692826,12.406873706994489,0.98125
"07",2,2,2,3.1664565968692826,12.406873706994489,2.94
"07",2,2,2,2.731427825632994,11.734764383435442,1.59125
"07",2,2,2,3.0985870729263834,12.701712460297625,1.7525
"07",0,3,2,3.0601797914419273,13.5795418491021,2.87125
"07",0,3,1,2.973428828326047,11.897662050589002,1.405
"07",0,3,2,2.741939418581013,12.08698563792258,1.53375
"07",0,3,2,3.0429626617876266,12.68490726235605,1.2875
"07",0,3,2,3.089218226413791,12.67427895606372,1.7725
"07",0,3,0,3.286818922243277,13.135123402108425,1.3975
"07",1,1,0,3.151700827040633,13.861920172599785,0.95125
"07",0,3,0,2.729574523623075,11.599451840250588,1.41
"07",0,3,0,2.5781846783073776,11.112344890764234,1.55625
"07",1,1,0,3.296979040487465,13.845974465108144,1.5375
"07",1,1,0,3.4226873876731156,13.180724240219398,1.84125
"07",2,0,2,2.9596222292701837,12.170170954521993,2.60625
"07",1,1,2,3.107455126087435,12.058143376280144,1.925
"07",2,0,2,3.7261327511586044,15.079316800832707,2.56875
"07",2,0,2,2.990320240439424,12.436521919369884,1.45875
"07",2,0,2,2.891204602660913,13.557332318040483,1.1
"07",2,0,2,2.790189237762977,12.232358849026449,1.22875
"07",2,0,2,3.2400870556534356,13.037010845378674,2.925
"07",2,0,2,2.940435969185063,12.692567958886324,1.44625
"07",2,0,2,2.750586749110734,12.290345478971483,1.06
"07",2,0,2,2.742508483424693,12.532244691141923,1.05125
"07",0,3,2,2.8221646457318545,12.448714587918285,0.9975
"07",0,3,2,3.178595363940996,12.704760627434725,2.12875
"07",0,3,2,2.941817442569628,12.275330949619123,1.47125
"07",0,3,2,2.794284798974852,11.897560561947028,1.5475
"07",0,3,2,3.660079108234448,14.47426867187004,1.98125
"07",0,3,2,3.2784348272950847,13.709943838784273,1.1875
"07",1,1,1,2.626747013426366,11.517198062225207,0.94375
"07",1,1,1,2.9214910007945556,11.979296848804815,1.58125
"07",2,0,1,3.1757563587684072,12.000944956295772,2.45625
"07",2,0,1,3.4860348657705487,13.71419459006917,1.86
"07",2,0,1,2.7889022757697455,11.679069218048667,0.9525
"07",2,0,1,3.077740909719342,12.324029570351575,0.9525
"07",2,0,1,3.406906579425663,13.58650330361152,1.92125
"07",2,0,2,3.3552256710151442,14.034426186128972,1.35625
"07",2,0,1,3.2043495538455984,12.645114402106351,1.41875
"07",0,3,2,2.5354210298859745,12.483940419690366,1.10875
"07",0,3,2,2.9560167058209346,11.907503800267172,2.3375
"07",0,3,2,2.7552466718872357,12.080243217098898,1.32125
"07",0,3,2,3.1416036204097146,12.61331561332171,0.9725
"07",0,3,2,2.9857965711187915,12.965930425839781,1.01875
"07",1,2,2,3.1387432203682595,12.902891491346255,2.10375
"07",1,2,2,3.0083518342319486,13.143411503516726,1.425
"07",1,2,2,2.887575045679979,12.045695333732553,1.04375
"07",1,2,2,3.5385544768069037,13.443111872580747,1.94125
"07",1,2,2,2.995144870790916,12.719379059376296,1.5875
"07",1,2,2,3.075882631971268,13.300766535522525,1.825
"07",1,2,2,3.148810733889002,12.968920033961949,1.31875
"07",1,2,2,2.8232432066138102,13.273860062423019,1.2725
"07",2,0,2,2.5765157011089235,13.043107179652875,0.98125
"07",2,0,2,2.8525038964559193,13.00180572330579,1.1025
"07",2,0,2,3.147506783662825,13.445022791863336,1.2
"07",2,0,2,3.414724846303793,14.649652033552961,1.6975
"07",2,0,2,2.939573922793529,12.106736014924952,1.425
"07",2,0,2,2.7127464931896728,12.819439627853582,1.39625
"07",2,0,2,2.6650443801735313,11.961820731084895,1.41
"07",2,0,2,2.849766212644847,12.816450019731414,1.18125
"07",2,0,2,2.9710159947490244,12.445666420781185,0.92125
"07",2,0,2,3.1696796701554075,12.991051161980808,1.5525
"07",0,3,2,2.6590251148650985,12.972999335499566,1.34625
"07",0,3,2,2.950121126317445,12.4226188823807,1.8525
"07",0,3,2,3.2920463755858616,13.02836389868348,1.48125
"07",0,3,2,3.329190938511327,13.839710641538169,1.8775
"07",0,3,0,2.606639720869175,12.387751245176275,1.2025
"07",1,2,0,2.9425750473720957,12.906329381258837,1.5
"07",1,2,2,2.185692775909018,11.32091471860248,1.58375
"07",0,3,0,2.7027407987470635,12.307683449260676,0.89
"07",1,2,0,2.7074654137300964,11.962204615597217,1.185
"07",0,3,0,2.7558358061325423,11.509425728748472,1.3875
"07",1,2,0,2.5469810937182356,11.925546799325545,1.7375
"07",1,2,2,2.449935504168633,11.950698165061212,1.05625
"07",1,2,2,2.9838813123304084,13.597383133399251,2.10625
"07",1,2,2,3.0006395197076485,12.638767331521489,1.4625
"07",2,0,2,3.60550600154168,15.128548941876057,1.92875
"07",2,0,2,3.5852158259603963,15.15028624341843,1.88375
"07",2,0,2,2.8097806544408486,13.002094041500094,1.7125
"07",2,0,2,2.986392898285559,12.373988017650648,1.6725
"07",2,0,1,2.954587445585352,12.35874670873234,1.24125
"07",2,0,1,2.837365962765608,11.626557076353336,1.90375
"07",0,3,1,2.929416893002046,11.591921750090238,1.7125
"07",0,3,0,3.340726704564343,12.756733290703338,3.175
"07",2,0,1,3.0415692438680937,12.33219488797582,1.4025
"07",0,3,1,2.807097873601541,13.421283160963874,1.73375
"07",0,3,0,3.202995264838674,12.93262597407645,1.33125
"07",1,2,0,3.648798058100384,14.68515524603076,1.115
"07",2,0,3,2.5037092357480706,11.045885867416422,1.15375
"07",2,0,3,2.3629823251182476,11.03490313227606,1.16875
"07",2,0,3,3.0982694383509175,13.208103673935886,1.9225
"07",2,0,3,3.006827180310326,12.828502187391809,1.40625
"07",2,0,3,2.827241001096819,13.416973130861678,1.4625
