"Mês","Dia","Turma (to number)","Material (to number)","VarConsumo_Quimica","VarConsumo_Eletrica","VarTempoProcesso"
"06","06",3,46,3.3633174519145936,13.679818142185406,1.56875
"06","06",1,41,2.88194338179036,11.881722849813222,1.49125
"06","06",1,41,3.1486980847858836,13.332447246167673,1.39125
"06","06",1,41,3.065355056870581,12.878007028203227,1.0475
"06","06",1,42,2.808464789186748,12.091471641400197,1.4475000000000002
"06","06",1,42,2.455421142617504,11.636048980707157,1.46
"06","06",1,42,3.4833957553058674,13.5737191256028,1.7875
"06","06",0,42,3.2626120358514723,13.789510682634129,1.67875
"06","06",0,42,3.255014565126925,13.335046877677414,1.14375
"06","06",0,42,3.1057705645720626,13.013757313162468,1.35
"06","06",0,42,2.683389786767315,13.150329327511514,0.9625
"06","06",0,42,2.994566798606178,12.66559602629238,1.30375
"06","06",0,42,2.9366070190040228,13.469682504712244,1.645
"06","05",1,43,2.9156577885391446,12.931443763946257,1.0225
"06","05",1,25,2.676381190774182,12.16857205961233,2.435
"06","05",1,5,2.8298976943044742,14.756406456306756,1.36625
"06","05",1,43,2.2853632899750362,12.75244035335853,1.63375
"06","05",1,3,3.303371773750687,13.305552863649577,2.24125
"06","05",1,3,2.4109882493778154,12.394580741284319,0.9625
"06","05",0,22,2.8164841908083846,12.102680428823017,1.17875
"06","05",0,6,2.9818327330932375,12.969893839888897,1.50375
"06","05",1,3,2.6310444236045982,13.077003230176096,1.4999999999999998
"06","05",0,6,3.5739200943535314,15.037593984962406,1.6225
"06","05",1,3,2.906644437497829,13.19346119191659,1.41
"06","05",0,22,2.878410426236513,13.450674575994269,1.03375
"06","05",0,22,2.9604138457799536,14.159064313153653,1.2275
"06","05",0,6,3.6848339335734295,13.364169197090602,2.05625
"06","05",0,6,2.8303539597657243,11.98714780029659,1.41
"06","05",3,6,3.173991596638655,14.279535343549185,1.195
"06","04",2,0,2.7752592016588906,11.889923154331719,0.8087499999999999
"06","04",3,0,3.397807534368863,13.513343205520023,1.40125
"06","04",2,0,3.0954474211773286,13.6879683530055,1.60875
"06","04",2,0,3.1748318924111434,12.729155062601409,1.26
"06","04",2,0,2.804279802160089,12.394682310190657,1.0125
"06","04",2,0,2.554857878577795,12.196400794644886,1.1775
"06","04",2,0,3.105157645343539,14.475927057537065,1.38625
"06","04",2,0,3.180740890279601,12.8875008164162,1.6100000000000003
"06","04",2,0,2.8864977625248147,12.45999560619645,1.66625
"06","04",0,0,2.7058320373250386,12.544597932485592,1.00375
"06","04",0,0,3.217411995241094,13.180644922256116,1.17875
"06","04",0,0,3.408443153897699,14.6434718627232,1.44125
"06","04",0,0,2.8681403721274523,12.694529714580897,0.715
"06","04",0,0,3.076688361676814,13.31649602944264,0.92125
"06","04",0,0,3.367027519591762,14.080339626282443,1.34
"06","04",0,1,3.3751559409706378,14.353504980266866,1.35625
"06","04",0,1,3.09091532866749,12.592933426973094,1.06125
"06","04",3,1,3.1650348238619155,12.875625671687873,1.6400000000000001
"06","04",3,1,2.980101611655059,11.949364382878416,0.905
"06","04",0,1,3.3705266916622043,14.055263240807841,1.34375
"06","04",0,1,2.787257918552037,11.487889273356402,1.46625
"06","04",0,1,3.4378475057350593,14.433138238381787,0.78625
"06","03",2,0,3.196360837007488,13.223870274542737,1.6850000000000003
"06","03",2,0,3.2130729932115605,13.267095626829358,1.2
"06","03",2,0,3.237848222862632,13.479887632286346,1.75375
"06","03",2,0,3.219362363919129,11.832746317811727,1.28875
"06","03",2,0,3.1147205440559897,12.665381097472167,2.22125
"06","03",2,18,3.260055448923011,14.771743630273606,1.56
"06","03",0,18,2.940807145437231,12.296673176215613,1.02125
"06","03",0,18,3.668452516080212,15.066435200640983,2.035
"06","03",0,18,3.076232247284879,12.890682588825003,1.35625
"06","03",0,18,3.3397440081221212,14.278767092608824,1.65625
"06","03",0,18,2.901809345548879,12.259006646693749,1.7875
"06","03",0,18,3.1371762740183793,13.360607400855077,0.9375
"06","03",0,18,3.191922091235265,13.869207344649805,1.2625
"06","03",0,0,2.5757101687937425,12.541471920180173,0.87625
"06","03",1,21,2.578850108972588,10.98844547488394,1.615
"06","03",1,21,3.4678283994681216,13.67464894838893,1.545
"06","03",1,21,3.1590769535505587,12.248833375085203,2.615
"06","02",1,21,2.6640867297927815,11.933015281040369,0.95875
"06","02",1,21,2.780844997407983,11.867052419723722,1.39
"06","02",1,21,3.111025873961172,12.237336642540333,0.8475000000000001
"06","02",1,21,2.6320029051533456,11.52060309119191,1.065
"06","02",2,50,3.092772466539196,12.144303227983356,1.74625
"06","02",0,42,3.643648133163796,14.619187173193168,1.65625
"06","02",0,42,3.2702518139137853,13.155582335366926,1.7825
"06","02",0,42,2.6565439861907407,12.200959540464977,1.89125
"06","02",0,42,3.0047033775283074,12.36472523781602,1.9962500000000003
"06","02",0,46,2.9301823092505064,12.511419152401,2.30625
"06","01",2,12,2.9370377826991474,12.7162803917621,1.9287499999999997
"06","01",0,12,2.8210709242967313,13.394539960004858,1.21875
"06","01",2,12,2.714570230607966,12.124838142804292,1.47125
"06","01",0,12,2.9696278825995805,12.486126526082131,1.5099999999999998
"06","01",0,14,2.9933150462257445,13.464331175932731,1.27875
"05","31",2,14,3.708090480155426,13.769162952441592,1.82125
"05","31",1,16,4.161041954817888,13.810918558294686,2.20125
"05","31",1,14,2.930581191492177,12.019216737007397,1.40875
"05","31",1,14,3.309642596644785,13.621444201312912,1.1375
"05","31",1,14,3.2467608114057374,12.35873807005277,1.9025
"05","30",3,27,3.145465276411568,12.197521148927798,2.10375
"05","30",3,22,2.6990973117746253,12.078633655624733,1.275
"05","30",3,27,2.6410698983963767,11.403404549480461,1.0225
"05","30",3,44,3.7148210859013426,14.375543647868898,2.135
"05","30",3,47,3.287255635081722,13.573210504156796,1.73125
"05","30",3,23,2.9044396353859274,11.95160338382845,1.43125
"05","30",3,25,3.2861572535991144,13.050500638011702,1.71375
"05","30",1,25,2.5728821258233023,14.849501008670556,0.9975
"05","30",1,25,3.244975939093587,13.279972622533178,1.48375
"05","29",1,32,3.226680548325525,13.259025630033378,2.06625
"05","29",0,32,3.0126642771804057,12.620101804162527,1.46375
"05","29",0,32,3.439006392694064,13.756647864625302,3.32125
"05","29",0,32,2.8991703850603208,12.531715710577739,2.08375
"05","28",3,2,3.137084470571768,12.763829025206554,1.6312500000000003
"05","28",3,2,3.00885729907053,12.742417907567619,0.925
"05","28",3,2,2.7511793675479517,11.638345073643766,1.0875
"05","28",2,2,2.8243390357698286,12.544597932485592,1.71875
"05","28",2,2,2.7625315433531847,12.554996764023064,1.87125
"05","28",3,2,2.967323627480109,12.103187318306544,1.2625
"05","28",2,2,3.3979450524905075,13.792718338172884,1.32875
"05","28",3,2,3.2867845027673632,12.8926557232427,2.11
"05","27",0,50,3.0653748654373723,13.386811126158975,1.68
"05","27",0,32,2.565255764808254,11.6182777418258,2.01625
"05","27",0,32,3.296047197640118,13.36620020210062,1.7525
"05","27",0,31,3.377843116664916,14.006337597519318,1.7587499999999998
"05","27",3,32,3.4341548362672727,13.889167251227578,0.93125
"05","27",3,32,3.2984255707762555,13.395648670427075,1.15875
"05","27",2,35,2.9456903270052055,11.714645645034409,2.49125
"05","27",2,53,2.8989576185341304,12.389212130298645,0.97125
"05","27",2,53,2.844541940875379,12.863998623579798,1.09375
"05","26",2,53,3.053305926687222,12.550631763496767,1.7062500000000003
"05","26",2,53,2.6990054280031015,11.9973345867122,0.9725
"05","26",0,2,2.8429120351310555,12.544499067638583,1.03375
"05","26",0,2,3.310210651550143,13.143594620296156,2.10875
"05","26",0,2,2.923077958345951,12.335306586549025,1.5225000000000002
"05","26",3,2,2.5847044177517584,12.332337800366943,1.4
"05","26",3,2,2.759473110824997,11.65751038456385,1.1375
"05","26",3,2,2.980868746004509,12.065147043979596,1.135
"05","26",3,2,3.104877878088039,12.451988983710216,1.14125
"05","26",3,2,3.290050775353369,12.81996948635362,2.67875
"05","26",2,2,3.1848077273555675,13.134789180844562,1.16875
"05","26",2,2,3.103444490188006,12.574770542222652,1.4625
"05","25",2,2,2.729070433288796,12.13747571943456,1.04125
"05","25",2,2,2.819743615625316,12.335306586549025,1.20875
"05","25",0,2,3.2645811463363414,13.714786775512222,2.91
"05","25",0,2,3.0360093316865653,13.03186980844211,1.24125
"05","25",0,2,2.785121824779678,11.847040526941726,1.2125
"05","25",0,2,2.942531690769506,12.930464097797666,1.0375
"05","25",0,2,2.8436728239292086,11.82467536323099,1.42875
"05","25",0,2,3.2282090104639822,12.320462655638618,2.2075
"05","25",0,2,3.105305206166848,12.324569324610106,1.615
"05","25",0,2,3.1943217457330557,12.65955525520102,2.465
"05","25",0,2,2.9312082458484454,11.983090621245635,1.9962500000000003
"05","25",1,2,2.8067570146974616,11.663092417726778,1.65375
"05","25",1,2,2.8305201042953207,12.081345506502315,1.0975
"05","25",1,2,2.8776588445176343,12.284164386215583,1.24125
"05","25",1,2,3.0869755391810503,12.620310060028858,1.09125
"05","25",1,2,3.0118132829449222,12.976868261476332,1.31875
"05","25",1,2,2.9669388284085016,12.793317171347544,1.8
"05","25",1,2,2.9212109207355317,11.986670472883617,1.3025
"05","25",1,2,3.4691096365257006,12.464389539117619,2.75
"05","25",2,2,2.8775902291752438,12.117671276003195,1.34
"05","25",2,2,2.8797256630974872,11.81904632522755,1.17
"05","24",0,8,2.75134403403597,11.515010181214237,1.25375
"05","24",2,8,2.95080988917306,12.016699262825332,1.7225
"05","24",0,8,3.2368550368550366,12.860119477766535,1.17125
"05","24",0,8,3.08932158526415,12.621495895214387,1.3937500000000003
"05","24",0,8,2.817029822271312,11.984430281802448,1.23375
"05","24",0,8,3.3708402770062578,13.086781207316832,1.20375
"05","24",0,8,3.085666630407194,12.973426072267259,1.12125
"05","24",0,8,3.2454113637187714,13.411739110960385,1.6712500000000001
"05","24",0,8,2.9433027011974375,12.405400756793945,1.3125
"05","24",0,8,2.9148709709810223,11.745214201756612,1.88375
"05","24",0,8,3.171156578573458,12.809663507346672,1.33375
"05","24",1,8,2.9817042606516284,12.48218585679886,1.23375
"05","24",1,8,2.8745154245154243,12.399431517078577,2.125
"05","24",1,8,2.694728181760648,12.08411976903919,1.8875000000000002
"05","24",1,8,2.943573191570154,11.469862294642558,2.03125
"05","24",1,8,2.839937075342237,11.393773294034952,1.37875
"05","24",1,8,2.667299538003924,11.00637710941601,1.4475000000000002
"05","24",1,8,2.909997657060615,11.656615653591489,1.4
"05","24",2,8,3.1780780780780775,12.230813701401937,1.6
"05","24",2,8,3.3746472614153973,13.407007064574524,1.135
"05","23",3,2,3.1072835666148255,12.158654285975667,1.4875
"05","23",3,0,3.0507479072320574,11.993558230208508,1.6325
"05","23",3,0,2.861625194401244,11.82416979233373,0.9875000000000002
"05","23",3,0,2.859796103765015,11.812800218502662,1.085
"05","23",3,0,2.701146624175962,10.908459362749694,1.21
"05","23",3,18,2.7732868280672958,11.507639576142315,1.79375
"05","23",3,0,2.9286158631415233,11.726969170249747,1.0825
"05","22",3,0,3.270515960962712,13.180916831914148,0.93375
"05","22",3,0,3.051084480538773,11.669162069106143,1.3937500000000003
"05","22",3,0,2.7763301777736125,10.985648360009481,0.9537499999999999
"05","22",3,0,3.1673276308968368,12.044300612935688,1.59375
"05","22",3,0,3.0505143816922105,12.359363228810315,0.95875
"05","22",1,0,2.6947542174243173,12.021625526510496,1.265
"05","22",1,0,3.1039659667901747,12.6383406388492,0.9600000000000001
"05","22",1,0,2.876190476190476,12.259947206548325,1.4225
"05","22",1,0,2.8986299560925683,12.009973841968204,1.1025
"05","22",1,0,2.9116516940883552,11.842488080323482,1.2525
"05","22",1,0,2.6922320161103954,11.567209829361081,1.45625
"05","22",1,0,3.0035121824779676,12.224407647973653,1.5475
"05","22",0,0,3.170376718443135,13.053341315101296,1.19125
"05","21",3,0,3.1226535447421173,12.73920174958994,1.255
"05","21",3,0,3.289593584836887,12.91930659634001,0.8375
"05","21",1,6,3.3007076514816456,13.447329396154748,1.675
"05","21",3,6,2.688174400194861,10.711061918373488,0.99
"05","21",1,6,2.7595055413469742,11.08448494487309,1.66875
"05","21",1,6,2.928195668511307,12.580929071772182,1.5875
"05","20",0,3,2.7940000660785675,11.652177969016925,0.94
"05","20",3,3,3.3192911163788237,13.193628280977137,1.11625
"05","20",3,6,3.2688655462184872,12.74097874443895,1.5025
"05","20",3,4,2.770484552845528,11.208034433285508,0.93125
"05","20",3,4,2.3841821138211388,11.681492109038738,1.04375
"05","20",3,5,3.3233980983877633,12.295430780828246,0.9025
"05","19",0,1,3.246638373911101,14.186889855339052,1.56625
"05","19",3,1,3.5934523115206662,14.326785187421521,1.46625
"05","19",3,1,3.0130678733031675,11.479904178866116,1.75625
"05","19",0,1,3.280393657736468,14.305470684720033,1.44125
"05","19",3,1,2.7213256484149855,12.653476376141237,1.8525
"05","19",3,1,3.2856319473034175,13.077277020318217,1.7325
"05","19",3,1,3.303444490188007,13.582810645872183,1.22375
"05","19",3,1,4.0245817386550025,14.492007847425464,2.87875
"05","19",2,1,3.231652997995261,14.016016466728848,0.945
"05","19",2,1,3.176355153012214,13.31339452207396,1.05375
"05","19",2,1,3.0197494576247457,13.088019167356213,1.235
"05","18",0,18,3.364245377891235,15.036926815284017,1.06375
"05","19",2,1,2.888739589894324,13.205345123562756,0.9775
"05","19",2,1,2.7321716005318772,12.59092761606007,0.88375
"05","18",0,18,3.056958679816928,13.195763704824415,2.79375
"05","18",3,18,3.318978000556948,12.577399380804952,1.8725
"05","18",3,18,3.5593265722796796,13.304548649462797,1.725
"05","18",3,18,3.024283374283374,12.345232933468226,1.6375
"05","18",3,18,3.424623533863035,13.350470721773387,1.58375
"05","18",3,18,3.0363232530326334,11.782796152802483,1.8925
"05","18",2,2,3.397601603790778,13.723346090759978,1.00125
"05","18",3,2,3.2562638964825954,13.42424339883575,1.0375
"05","18",3,0,3.418509418509418,13.398546821006713,1.60375
"05","18",2,2,3.135702569710224,13.051169073424887,1.0975
"05","18",2,2,3.097872924385893,13.32247596444918,1.01875
"05","18",2,2,2.9733404749151937,12.747723620782004,1.33375
"05","18",2,2,2.9189790037052283,12.520281887971327,1.09
"05","18",2,2,2.7645099424649238,12.275930862907392,2.285
"05","18",2,2,2.824838421710409,13.229780396357794,1.2
"05","18",2,2,2.695114587621792,12.544499067638583,1.4475000000000002
"05","17",1,2,2.9614793467819407,13.36182888140847,1.57875
"05","17",0,2,3.2232770424463713,13.826616908744327,1.17875
"05","17",1,2,3.291021065155014,12.955255585333022,1.615
"05","17",1,2,2.631647260927658,11.823091519486207,1.1625
"05","17",1,2,2.4878411910669977,11.390813244557224,1.17875
"05","17",1,2,2.5903583591089454,11.754781582705254,1.16625
"05","17",1,2,3.251656642974303,14.286173736853952,0.985
"05","17",2,2,2.8731596682218763,11.778428323117739,1.19625
"05","17",2,2,3.3351044456347085,13.856769274394278,1.905
"05","17",2,2,2.6543934681181955,11.372472783825817,1.075
"05","17",2,2,2.8340720580611714,11.638345073643766,1.07125
"05","17",2,2,2.8208138932089164,11.661215808251761,1.5975000000000001
"05","17",2,2,2.9265502506645134,12.753905438222532,1.2775
"05","16",1,55,2.6631466764105842,11.058630083987554,0.79625
"05","16",1,12,2.6643404308538914,12.061554759789669,0.9062500000000001
"05","16",1,55,3.253641745835054,13.27234735281969,1.5475
"05","16",1,55,3.336907185403001,13.817741527735276,1.9375
"05","16",1,12,3.376286732282076,13.845224829269204,1.1875
"05","16",2,12,2.7976337873159993,12.605909057803888,1.25
"05","16",2,12,3.115079524864103,12.775494735844811,1.40125
"05","16",2,12,3.02667492089696,12.533077614041902,1.15875
"05","15",3,2,3.2499825040240737,12.396413530770275,1.02875
"05","15",1,2,2.80718034851984,12.368625804300304,0.99625
"05","15",1,2,2.8397557293810896,12.6383406388492,1.06625
"05","15",1,2,2.6756990525238518,11.925499129036583,1.23375
"05","15",1,2,2.882638407447756,12.12649068739113,1.665
"05","15",1,2,2.41378886944777,11.375763124109575,1.45375
"05","15",2,2,2.900370914689621,12.776179125859876,1.1275
"05","15",2,2,2.783742135190606,12.278899649089471,0.8175
"05","15",2,2,2.9411155434250116,12.831754578799817,1.1
"05","15",2,2,2.7496352051764545,12.12649068739113,1.11375
"05","15",2,2,2.935513609905454,12.088897333436252,1.445
"05","15",2,2,2.7988044468744304,13.01257517769273,0.9725
"05","15",2,2,2.801791587934775,12.458164034036878,1.215
"05","15",2,2,2.8188553547996364,13.062659201159015,0.9625
"05","14",2,2,3.0318237958007415,13.155982854236797,1.3575
"05","14",2,2,2.9121733303551482,13.293434416429067,1.05375
"05","14",2,2,3.123425277892137,13.05305984065096,1.31875
"05","13",1,2,2.2262130159027715,10.789919116957872,1.715
"05","13",3,2,2.8899684369425005,11.030925338435086,1.00875
"05","13",1,2,2.5775973061305333,11.637119936614837,1.09375
"05","13",1,2,2.747892113168928,11.884718233138559,1.375
"05","13",1,2,2.841517282361097,12.28087550757651,1.41625
"05","13",0,2,3.2681259772168856,14.82741857073408,1.12875
"05","13",1,2,2.6495082956259424,10.481767367580517,1.80875
"05","13",0,2,2.538113631111551,12.441086170033033,1.0025
"05","13",0,2,3.0181770162754615,12.74985581040379,0.925
"05","13",0,0,3.0127760721006234,11.762375545444485,2.28375
"05","13",3,0,2.84223276471182,12.2907747938178,1.33125
"05","13",0,0,2.866039417648806,11.908021602223142,1.41875
"05","12",3,2,2.8786952854063177,11.809916580747961,1.3275
"05","12",3,2,3.098641416220667,12.73823650497663,1.045
"05","12",3,2,3.2057153271368692,12.758498697456018,1.55625
"05","12",3,2,2.633944193756331,11.275548068016226,1.065
"05","12",3,2,3.436036036036036,13.740162135884061,1.4262500000000002
"05","12",3,2,2.6023846552617935,12.178666178757663,1.28125
"05","12",1,2,2.8560393986521513,11.418214253041809,1.16625
"05","12",1,2,2.82505034498696,12.047841816730656,1.075
"05","12",1,2,2.8997270627755607,13.09419421768287,1.14
"05","12",1,2,3.0369621565578018,12.198678071539659,1.14125
"05","12",1,2,2.672649924523123,11.933015281040369,1.24625
"05","12",0,0,2.624675852157341,12.000132323995302,1.45875
"05","12",0,0,2.6843442198030063,12.71898728387156,1.05875
"05","12",1,0,3.137512196763232,12.335306586549025,2.54375
"05","12",0,0,3.6420812414422636,14.944156576368567,1.0475
"05","12",0,0,2.941774683092305,13.51019250764044,1.99
"05","12",0,0,2.858518121763971,13.793755316802672,0.95
"05","12",0,0,2.4086054950751685,12.278725642667643,1.24625
"05","11",3,2,2.645813893208916,11.915652730765713,1.0525
"05","11",3,2,2.4587759022917526,13.177172886445645,1.035
"05","11",3,2,2.8905132192846033,13.12208398133748,1.3775
"05","11",2,2,2.888112782207867,11.82170657704891,1.59
"05","11",2,2,2.764086729792782,12.153997045504079,1.04375
"05","11",2,2,2.831933580348566,12.01474826241736,1.165
"05","11",0,0,2.8106890627982444,12.188001751569113,0.99
"05","11",2,0,3.353115515086592,13.371561800938911,1.42875
"05","11",2,2,2.998023878139152,12.52633618288814,1.05
"05","11",0,0,2.85271532798521,12.612948517031851,1.24
"05","11",0,0,3.1000411692054346,12.714019325309375,1.80375
"05","11",0,0,3.297680801427199,13.558593466204925,1.0525
"05","11",2,2,2.9228489090160563,12.275082943840362,1.16625
"05","11",0,0,2.8378587530702197,13.18141064844228,0.9475
"05","11",0,18,2.9043169563615665,12.31080194561498,1.87125
"05","11",0,0,3.4023094688221702,13.974138889231945,1.81
"05","11",0,30,3.0505115089514065,13.148162078130484,0.99
"05","10",2,5,3.04822969445724,10.754057495867993,2.6975
"05","10",2,44,3.302049691655081,13.804751929645775,1.08375
"05","10",2,44,2.882532130703407,12.007836140700705,1.465
"05","10",2,44,2.7674762939860758,11.232675661702164,1.14375
"05","10",2,11,2.858904285347703,12.226599646787122,1.2725
"05","09",2,12,2.7530601145343443,11.681148128701524,1.2475
"05","09",2,12,2.8805717737064622,12.334347872428616,1.21625
"05","08",2,0,2.469709750991971,11.269593599929427,1.00375
"05","08",2,0,2.8326525418336836,11.71081144807608,1.3325
"05","08",0,0,2.9435229897123656,12.56931493991676,1.14375
"05","08",0,0,3.4339421932955414,13.788887379432143,1.87125
"05","08",0,0,2.7920554691550024,11.532567926081787,1.3275
"05","08",0,0,3.5113015532940546,13.444027852169256,1.515
"05","08",0,0,3.0401221607176945,11.814670514130446,2.01625
"05","08",0,0,3.245920371362257,13.157314345127446,1.31
"05","08",0,0,2.852834510402749,11.901687569473294,1.0725
"05","08",1,0,2.7807283566614824,12.364490897447624,1.2225
"05","08",0,0,2.9905521730002094,13.273270677156018,1.385
"05","07",1,1,2.6731252110384625,11.386597184227773,1.285
"05","07",1,0,3.4903240529438615,13.524579160737776,1.32375
"05","07",2,1,2.7771583710407235,11.296247005589565,1.81
"05","07",2,1,3.534009875967184,14.066048675389904,1.74375
"05","07",2,1,2.772876431943481,12.129403608526703,1.255
"05","07",2,1,2.516510784500859,10.725553821452229,1.4249999999999998
"05","07",2,1,2.9905448058185806,12.822996633812027,2.33125
"05","07",2,1,2.890174282969672,12.211512847213815,1.235
"05","07",2,1,2.6108481443963534,10.977611414765741,1.465
"05","07",2,1,2.9071733501294696,12.853367254943127,1.6125
"05","07",3,1,2.6328740587996378,10.856081114609122,0.8312499999999999
"05","06",1,18,2.7667919799498746,12.42690058479532,1.215
"05","06",2,18,2.3579402232625135,10.787138045711622,0.9812500000000001
"05","06",2,18,3.2948921679909193,13.707685117179675,1.2775
"05","06",2,18,2.678910728910729,12.643325143325143,0.9600000000000001
"05","06",2,18,2.763991263991264,12.519872813990458,1.00875
"05","06",2,18,2.678310128310128,12.649347208170738,1.4687500000000002
"05","06",2,18,2.661406562238123,11.608859362735616,1.8224999999999998
"05","06",2,18,2.8309584828293186,12.298368860614465,1.40875
"05","06",3,0,2.8973977222116183,11.924143583755319,1.385
"05","06",3,2,2.9609058796342143,12.764420416081654,1.20875
"05","06",3,2,2.980667737903946,12.744572922902423,1.04375
"05","06",3,2,2.987836797536566,12.470514134690196,1.1775
"05","06",3,2,2.6054298642533937,10.42853340431195,1.9625000000000001
"05","06",3,2,3.2785359367345497,12.458164034036878,1.125
"05","06",1,2,2.758521573405818,11.7740788320202,1.0375
"05","05",0,2,3.3877664702731654,12.70676454834746,1.95625
"05","05",0,2,3.212323315493345,12.356815925217347,1.14
"05","05",0,2,3.1486448119903603,12.11775192398441,1.13625
"05","05",0,2,2.9550559572150146,11.79733059907136,1.235
"05","05",0,2,3.1658423337034423,12.28780600763572,1.0375
"05","05",0,2,3.188775613202787,11.95530195524258,1.4375
"05","05",0,2,3.196460415194643,12.053271899251271,1.1025
"05","05",0,2,2.827918892742213,10.913972862553964,1.7775
"05","05",0,2,3.174688958009331,11.535426767907788,3.0975
"05","05",3,2,2.969431030862901,12.103098640253918,1.19625
"05","05",3,2,3.086289155815754,11.694048771219398,1.3
"05","05",3,2,2.5826441968259815,11.221377767425231,1.1025
"05","05",3,2,3.4549116229244783,12.785531995336967,1.86875
"05","05",3,2,3.469871929456225,12.742216349063243,2.7725
"05","03",0,4,2.9202485829406544,11.891849548670114,1.0475
"05","03",0,4,2.957169176037101,11.962017511407076,1.4225
"05","03",2,6,3.26656346749226,13.661966334521425,1.19125
"05","03",2,4,2.9805268292682925,11.919655667144907,1.29375
"05","03",0,4,3.1406570690291624,13.236922676047163,0.94625
"05","03",0,4,3.0820200322196545,12.8178188695104,1.25375
"05","03",0,27,2.9577052263872097,11.869620883419874,2.415
"05","03",0,27,3.187372881355932,13.057701894317049,1.2625
"05","03",0,27,3.5040395480225976,13.45650548354935,1.3875
"05","03",0,27,3.0712309003869107,11.989214336137758,2.67875
"05","03",3,22,3.071215703937244,12.96886280691761,1.325
"05","03",0,22,3.1429503871124536,12.86324341214457,1.595
"05","03",3,7,3.3480316879951246,12.157221206581353,2.2475
"05","03",3,7,3.1857666143380436,11.986332994736356,3.0525
"05","03",3,29,2.6520890635232486,11.481567086559577,0.95125
"05","03",3,29,3.0718011743820837,11.973757139070292,0.925
"05","03",3,29,2.9495799905615856,11.623129667157093,1.465
"05","03",3,29,3.4922380290227126,13.04952401326345,1.0175
"05","03",3,28,3.442891167029098,12.755148657785575,1.835
"05","02",0,24,3.148859204031618,13.154127758590235,1.07125
"05","02",3,23,2.881898539584934,11.93934529999548,0.97125
"05","02",3,23,3.400155367231638,13.590478564307077,1.15625
"05","02",3,23,3.3549152542372878,13.288260219341971,1.5125
"05","02",3,23,3.1061668681983075,11.863693482229651,1
"05","02",0,23,2.8775999999999997,12.070588235294117,1.75375
"04","30",1,18,3.0977750477750474,13.242520595461771,0.9975
"04","30",1,18,3.0284044264932857,12.841389141608765,1.7725
"04","30",1,18,2.903906014660106,12.383123748545508,1.22125
"04","30",1,18,3.1239421239421237,12.935395288336464,1.03
"04","30",1,18,2.913801595901882,12.737081829086673,1.6100000000000003
"04","30",1,18,2.7405951405951403,13.070891747362335,1.00875
"04","30",2,18,3.179549657347982,13.434134667681931,1.285
"04","29",3,0,3.1454965357967666,12.418026206913586,1.62625
"04","29",3,0,2.8644019675811294,11.284656479210483,1.675
"04","29",1,0,2.712811387900356,11.694054846137744,1.175
"04","29",1,0,2.991025113215315,13.210471508488123,1.27125
"04","29",1,18,2.7658025299819284,11.7415127707071,1.01875
"04","28",3,20,3.430286339723899,12.52048324890808,1.7062500000000003
"04","28",3,20,3.440838704897385,13.437626662134068,1.115
"04","28",3,20,2.6054786888290464,11.312427283105649,1.18375
"04","28",3,20,3.5660744896369017,13.51304897835712,1.7125
"04","28",3,20,3.661250403529538,12.517328033117906,1.55
"04","28",1,31,3.0063921327596805,11.789411523675236,1.08875
"04","28",3,20,2.8102985169626375,10.785811364836176,1.735
"04","28",1,31,2.712728226308716,11.927831413812452,1.0975
"04","28",0,37,2.691052748016814,11.321870172170508,3.45375
"04","28",1,53,2.755037087867202,11.354134831071926,1.5225000000000002
"04","27",3,2,2.7927503218777847,11.561383987089934,1.23125
"04","27",3,2,2.739503330570648,10.78259833263815,0.9875000000000002
"04","27",3,2,3.1985443348029947,12.553877314100111,1.90625
"04","27",3,2,2.653447382063245,11.323872472783826,1.03125
"04","27",3,2,3.014148483600933,11.624246240282858,1.195
"04","27",3,2,2.8899170554691547,11.4725322477358,1.1975
"04","27",3,2,2.72925297591152,10.92224311226037,1.125
"04","27",3,2,2.72057008334924,11.491865308826336,1.1075
"04","27",1,2,2.959214023754248,12.19577363599119,1.36125
"04","27",1,2,3.2140421413148683,12.958388626837822,1.00625
"04","27",1,2,2.7353207223267635,12.138142371933425,1.5225000000000002
"04","27",1,2,3.02213858901984,12.307091797796668,1.26625
"04","27",1,2,2.734290713413224,12.059493501272947,1.0825
"04","27",1,2,3.418041115709432,13.816730891407738,1.4900000000000002
"04","27",0,2,3.144684722513821,12.726778723246595,1.64375
"04","26",3,0,3.67732949087416,13.470806189911125,1.6724999999999999
"04","26",3,0,3.0165337640052488,12.768749369132939,1.1025
"04","26",3,0,3.21325806345119,12.863459734691144,1.0775
"04","26",1,0,3.726725211130178,13.098284635343994,2.66875
"04","26",0,0,3.5296524343057105,13.37438175027758,1.2275
"04","25",0,0,2.866134499726626,11.764705882352942,0.99375
"04","25",3,0,2.653994438716531,11.509430841415206,1.6062499999999997
"04","25",3,0,2.8661907761214915,12.720603672919934,0.8850000000000001
"04","25",3,0,2.854063173680758,11.08764810638849,1.4625
"04","25",3,0,2.898289269051322,11.832746317811727,1.01
"04","25",3,0,3.3987262929526203,12.927467858863048,1.8
"04","25",2,0,2.709240368426265,12.205139558051606,0.92875
"04","25",2,0,2.9270616735641464,12.35015051745943,0.9625
"04","25",2,0,3.0785359757186215,13.015532940546331,1.11
"04","25",2,0,2.6558117195004805,12.038965442084615,1.3125
"04","25",2,0,2.716044582685329,12.018571036501692,1.275
